5.48	-0.1983198725	-0.2490011021
5.49	-0.1985714085	-0.2485049872
5.5	-0.198819214	-0.2480082482
5.51	-0.1990633045	-0.2475108942
5.52	-0.1993036955	-0.2470129347
5.53	-0.1995404025	-0.2465143788
5.54	-0.1997734409	-0.2460152358
5.55	-0.2000028261	-0.2455155147
5.56	-0.2002285734	-0.2450152247
5.57	-0.2004506982	-0.2445143748
5.58	-0.2006692157	-0.2440129742
5.59	-0.2008841413	-0.2435110317
5.6	-0.2010954901	-0.2430085565
5.61	-0.2013032775	-0.2425055573
5.62	-0.2015075184	-0.242002043
5.63	-0.2017082282	-0.2414980226
5.64	-0.2019054218	-0.2409935048
5.65	-0.2020991144	-0.2404884984
5.66	-0.2022893211	-0.2399830122
5.67	-0.2024760567	-0.2394770547
5.68	-0.2026593364	-0.2389706347
5.69	-0.2028391751	-0.2384637609
5.7	-0.2030155876	-0.2379564417
5.71	-0.203188589	-0.2374486858
5.72	-0.2033581939	-0.2369405016
5.73	-0.2035244173	-0.2364318976
5.74	-0.203687274	-0.2359228823
5.75	-0.2038467787	-0.2354134641
5.76	-0.2040029461	-0.2349036512
5.77	-0.2041557909	-0.2343934521
5.78	-0.2043053279	-0.233882875
5.79	-0.2044515716	-0.2333719282
5.8	-0.2045945366	-0.2328606199
5.81	-0.2047342376	-0.2323489582
5.82	-0.204870689	-0.2318369514
5.83	-0.2050039053	-0.2313246075
5.84	-0.2051339011	-0.2308119346
5.85	-0.2052606907	-0.2302989407
5.86	-0.2053842886	-0.2297856338
5.87	-0.2055047092	-0.2292720219
5.88	-0.2056219668	-0.2287581129
5.89	-0.2057360757	-0.2282439147
5.9	-0.2058470502	-0.2277294351
5.91	-0.2059549045	-0.227214682
5.92	-0.2060596529	-0.2266996632
5.93	-0.2061613096	-0.2261843863
5.94	-0.2062598886	-0.2256688592
5.95	-0.2063554042	-0.2251530894
5.96	-0.2064478703	-0.2246370847
5.97	-0.2065373012	-0.2241208526
5.98	-0.2066237107	-0.2236044007
5.99	-0.2067071129	-0.2230877366
6	-0.2067875218	-0.2225708676
6.01	-0.2068649512	-0.2220538014
6.02	-0.2069394151	-0.2215365454
6.03	-0.2070109273	-0.2210191068
6.04	-0.2070795016	-0.2205014932
6.05	-0.2071451519	-0.2199837117
6.06	-0.2072078919	-0.2194657698
